,threshold,test_recall_score,test_f1_score,test_precision_score,train_recall_score,train_f1_score,train_precision_score
0,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
1,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
2,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
3,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
4,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
5,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
6,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
7,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
8,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
9,0.19632227082752507,0.8571428571428571,0.5142857142857143,0.3673469387755102,0.8690476190476191,0.6320346320346321,0.4965986394557823
10,0.19632227082752507,0.8571428571428571,0.5142857142857143,0.3673469387755102,0.8690476190476191,0.6320346320346321,0.4965986394557823
11,0.19632227082752507,0.8571428571428571,0.5142857142857143,0.3673469387755102,0.8690476190476191,0.6320346320346321,0.4965986394557823
12,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
13,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
14,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
15,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
16,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
17,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
18,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
